Time,Prognozowane zapotrzebowanie sieci,generacjaJW,zrodla_odnawialne,Niedyspozycyjnosc,saldo,month,day_of_week,hour,da1_price
2023-01-14 03:00:00+00:00,15783.0,15964.0,6506.0,0.0,-181.0,1,5,4,370.0
2023-01-14 04:00:00+00:00,15823.0,16047.0,6524.0,0.0,-224.0,1,5,5,344.0
2023-01-14 05:00:00+00:00,15551.0,15986.0,6395.0,0.0,-435.0,1,5,6,391.13
2023-01-14 06:00:00+00:00,15478.0,15804.0,6244.0,0.0,-327.0,1,5,7,430.0
2023-01-14 07:00:00+00:00,16133.0,16288.0,6012.0,0.0,-155.0,1,5,8,459.44
2023-01-14 08:00:00+00:00,16486.0,16550.0,5900.0,0.0,-65.0,1,5,9,464.15
2023-01-14 09:00:00+00:00,16999.0,16856.0,6286.0,0.0,143.0,1,5,10,461.67
2023-01-14 10:00:00+00:00,17689.0,17460.0,6400.0,0.0,229.0,1,5,11,464.47
2023-01-14 11:00:00+00:00,17849.0,17598.0,6365.0,0.0,250.0,1,5,12,481.02
2023-01-14 12:00:00+00:00,17672.0,17237.0,6599.0,0.0,434.0,1,5,13,480.0
2023-01-14 13:00:00+00:00,17588.0,16970.0,6343.0,0.0,619.0,1,5,14,493.0
2023-01-14 14:00:00+00:00,17704.0,17055.0,5715.0,0.0,648.0,1,5,15,510.4
2023-01-14 15:00:00+00:00,17761.0,16975.0,4553.0,0.0,786.0,1,5,16,540.0
2023-01-14 16:00:00+00:00,18208.0,16971.0,3912.0,0.0,1237.0,1,5,17,558.4
2023-01-14 17:00:00+00:00,19007.0,18192.0,4554.0,0.0,815.0,1,5,18,545.93
2023-01-14 18:00:00+00:00,19004.0,18590.0,5754.0,0.0,414.0,1,5,19,501.98
2023-01-14 19:00:00+00:00,18781.0,18689.0,6590.0,0.0,92.0,1,5,20,481.02
2023-01-14 20:00:00+00:00,18545.0,18482.0,7190.0,0.0,63.0,1,5,21,457.45
2023-01-14 21:00:00+00:00,18138.0,18409.0,7435.0,0.0,-271.0,1,5,22,453.79
2023-01-14 22:00:00+00:00,17232.0,17909.0,7487.0,0.0,-676.0,1,5,23,380.0
2023-01-14 23:00:00+00:00,16245.0,16796.0,7454.0,0.0,-552.0,1,5,24,314.9
2023-01-15 00:00:00+00:00,15323.0,16010.0,7472.0,0.0,-687.0,1,6,1,115.0
2023-01-15 01:00:00+00:00,14787.0,15615.0,6632.0,0.0,-828.0,1,6,2,114.99
2023-01-15 02:00:00+00:00,14259.0,14851.0,5713.0,0.0,-592.0,1,6,3,75.0
2023-01-15 03:00:00+00:00,13809.0,14389.0,5195.0,0.0,-580.0,1,6,4,75.0
2023-01-15 04:00:00+00:00,13713.0,14300.0,5102.0,0.0,-587.0,1,6,5,90.0
2023-01-15 05:00:00+00:00,13492.0,14065.0,4989.0,0.0,-573.0,1,6,6,115.0
2023-01-15 06:00:00+00:00,13452.0,13943.0,4804.0,0.0,-491.0,1,6,7,130.0
2023-01-15 07:00:00+00:00,13994.0,14467.0,5497.0,0.0,-474.0,1,6,8,196.93
2023-01-15 08:00:00+00:00,14376.0,14758.0,6073.0,0.0,-382.0,1,6,9,280.0
2023-01-15 09:00:00+00:00,14803.0,14874.0,5746.0,0.0,-71.0,1,6,10,369.24
2023-01-15 10:00:00+00:00,14969.0,15296.0,5785.0,0.0,-327.0,1,6,11,383.6
2023-01-15 11:00:00+00:00,15746.0,15887.0,6052.0,0.0,-141.0,1,6,12,411.02
2023-01-15 12:00:00+00:00,16230.0,16127.0,5942.0,0.0,102.0,1,6,13,402.31
2023-01-15 13:00:00+00:00,16468.0,16365.0,5873.0,0.0,104.0,1,6,14,430.0
2023-01-15 14:00:00+00:00,16809.0,16680.0,5281.0,0.0,129.0,1,6,15,433.5
2023-01-15 15:00:00+00:00,16841.0,16655.0,4892.0,0.0,186.0,1,6,16,455.56
2023-01-15 16:00:00+00:00,16876.0,16429.0,4711.0,0.0,447.0,1,6,17,445.31
2023-01-15 17:00:00+00:00,17549.0,16968.0,5229.0,0.0,581.0,1,6,18,445.0
2023-01-15 18:00:00+00:00,17407.0,17307.0,5891.0,0.0,100.0,1,6,19,396.46
2023-01-15 19:00:00+00:00,17528.0,17611.0,6399.0,0.0,-83.0,1,6,20,411.14
2023-01-15 20:00:00+00:00,17514.0,17586.0,7000.0,0.0,-72.0,1,6,21,385.0
2023-01-15 21:00:00+00:00,17414.0,17569.0,7125.0,0.0,-155.0,1,6,22,399.0
2023-01-15 22:00:00+00:00,16825.0,16890.0,7015.0,0.0,-64.0,1,6,23,383.6
2023-01-15 23:00:00+00:00,16059.0,16225.0,6864.0,0.0,-166.0,1,6,24,300.0
2023-01-16 00:00:00+00:00,15117.0,15182.0,6641.0,0.0,-64.0,1,0,1,320.0
2023-01-16 01:00:00+00:00,14781.0,15300.0,6456.0,0.0,-519.0,1,0,2,325.0
2023-01-16 02:00:00+00:00,14872.0,15347.0,6196.0,0.0,-475.0,1,0,3,299.82
2023-01-16 03:00:00+00:00,14753.0,15028.0,5870.0,0.0,-276.0,1,0,4,347.48
2023-01-16 04:00:00+00:00,14869.0,15034.0,5637.0,0.0,-165.0,1,0,5,348.47
2023-01-16 05:00:00+00:00,15298.0,15805.0,5327.0,0.0,-507.0,1,0,6,456.18
2023-01-16 06:00:00+00:00,15911.0,16537.0,5004.0,0.0,-626.0,1,0,7,600.0
2023-01-16 07:00:00+00:00,18159.0,18236.0,4675.0,0.0,-77.0,1,0,8,761.0
2023-01-16 08:00:00+00:00,20438.0,20439.0,4311.0,0.0,-1.0,1,0,9,768.89
2023-01-16 09:00:00+00:00,21160.0,21243.0,4543.0,0.0,-83.0,1,0,10,796.21
2023-01-16 10:00:00+00:00,20941.0,20754.0,5380.0,0.0,187.0,1,0,11,753.0
2023-01-16 11:00:00+00:00,20688.0,19880.0,4589.0,0.0,808.0,1,0,12,810.0
2023-01-16 12:00:00+00:00,20509.0,19136.0,4418.0,0.0,1372.0,1,0,13,800.0
2023-01-16 13:00:00+00:00,20013.0,18591.0,4169.0,0.0,1422.0,1,0,14,825.2
2023-01-16 14:00:00+00:00,20343.0,18801.0,3929.0,0.0,1543.0,1,0,15,830.0
2023-01-16 15:00:00+00:00,20242.0,18941.0,3593.0,0.0,1301.0,1,0,16,869.0
2023-01-16 16:00:00+00:00,20964.0,19977.0,3358.0,0.0,986.0,1,0,17,810.0
2023-01-16 17:00:00+00:00,21943.0,20857.0,4005.0,0.0,1086.0,1,0,18,810.0
2023-01-16 18:00:00+00:00,22098.0,21701.0,5202.0,0.0,398.0,1,0,19,735.2
2023-01-16 19:00:00+00:00,21630.0,21318.0,5604.0,0.0,312.0,1,0,20,725.2
2023-01-16 20:00:00+00:00,21604.0,21240.0,5350.0,0.0,364.0,1,0,21,685.0
2023-01-16 21:00:00+00:00,21241.0,20505.0,5012.0,0.0,737.0,1,0,22,598.89
2023-01-16 22:00:00+00:00,19858.0,19861.0,4679.0,0.0,-3.0,1,0,23,597.56
2023-01-16 23:00:00+00:00,18276.0,18389.0,4490.0,0.0,-112.0,1,0,24,479.15
2023-01-17 00:00:00+00:00,17022.0,17675.0,4237.0,0.0,-653.0,1,1,1,469.0
2023-01-17 01:00:00+00:00,16603.0,18002.0,4114.0,0.0,-1399.0,1,1,2,456.5
2023-01-17 02:00:00+00:00,16719.0,17242.0,4192.0,0.0,-523.0,1,1,3,438.6
2023-01-17 03:00:00+00:00,16561.0,17079.0,4149.0,0.0,-518.0,1,1,4,438.6
2023-01-17 04:00:00+00:00,16556.0,17117.0,4223.0,0.0,-561.0,1,1,5,450.53
2023-01-17 05:00:00+00:00,16783.0,17169.0,4387.0,0.0,-385.0,1,1,6,486.21
2023-01-17 06:00:00+00:00,17064.0,17568.0,4416.0,0.0,-505.0,1,1,7,580.44
2023-01-17 07:00:00+00:00,19101.0,19181.0,4374.0,0.0,-80.0,1,1,8,672.0
2023-01-17 08:00:00+00:00,20886.0,20921.0,4354.0,0.0,-34.0,1,1,9,723.5
2023-01-17 09:00:00+00:00,21308.0,21212.0,4924.0,0.0,96.0,1,1,10,725.53
2023-01-17 10:00:00+00:00,21256.0,21235.0,5376.0,0.0,21.0,1,1,11,649.45
2023-01-17 11:00:00+00:00,21074.0,20771.0,5408.0,0.0,304.0,1,1,12,642.77
2023-01-17 12:00:00+00:00,21103.0,20437.0,5532.0,0.0,666.0,1,1,13,615.0
2023-01-17 13:00:00+00:00,20898.0,20252.0,5666.0,0.0,647.0,1,1,14,681.0
2023-01-17 14:00:00+00:00,20673.0,19617.0,5515.0,0.0,1055.0,1,1,15,718.0
2023-01-17 15:00:00+00:00,20202.0,19515.0,4704.0,0.0,688.0,1,1,16,791.0
2023-01-17 16:00:00+00:00,20708.0,19985.0,3824.0,0.0,723.0,1,1,17,825.0
2023-01-17 17:00:00+00:00,21645.0,21386.0,3356.0,0.0,260.0,1,1,18,846.0
2023-01-17 18:00:00+00:00,22014.0,21805.0,3260.0,0.0,209.0,1,1,19,838.42
2023-01-17 19:00:00+00:00,21580.0,21198.0,3120.0,0.0,382.0,1,1,20,871.0
2023-01-17 20:00:00+00:00,21560.0,20768.0,2675.0,0.0,792.0,1,1,21,832.16
2023-01-17 21:00:00+00:00,21386.0,20289.0,2189.0,0.0,1097.0,1,1,22,775.0
2023-01-17 22:00:00+00:00,20010.0,18624.0,1893.0,0.0,1385.0,1,1,23,718.11
2023-01-17 23:00:00+00:00,18401.0,17321.0,1641.0,0.0,1080.0,1,1,24,614.77
2023-01-18 00:00:00+00:00,17049.0,16263.0,1200.0,0.0,785.0,1,2,1,630.0
2023-01-18 01:00:00+00:00,16220.0,15882.0,1126.0,0.0,338.0,1,2,2,600.0
2023-01-18 02:00:00+00:00,15933.0,15888.0,1320.0,0.0,45.0,1,2,3,576.2
2023-01-18 03:00:00+00:00,15711.0,15485.0,1263.0,0.0,225.0,1,2,4,572.0
2023-01-18 04:00:00+00:00,15944.0,15590.0,1551.0,0.0,355.0,1,2,5,548.15
2023-01-18 05:00:00+00:00,16121.0,15955.0,1801.0,0.0,166.0,1,2,6,600.0
2023-01-18 06:00:00+00:00,17043.0,15791.0,1748.0,0.0,1252.0,1,2,7,714.57
2023-01-18 07:00:00+00:00,19171.0,17967.0,1501.0,0.0,1204.0,1,2,8,875.0
2023-01-18 08:00:00+00:00,20984.0,19406.0,1410.0,0.0,1578.0,1,2,9,917.34
2023-01-18 09:00:00+00:00,21936.0,20833.0,1288.0,0.0,1103.0,1,2,10,890.0
2023-01-18 10:00:00+00:00,22018.0,20509.0,1287.0,0.0,1510.0,1,2,11,830.0
2023-01-18 11:00:00+00:00,21831.0,20002.0,1303.0,0.0,1829.0,1,2,12,840.0
2023-01-18 12:00:00+00:00,21998.0,19055.0,1379.0,0.0,2942.0,1,2,13,790.0
2023-01-18 13:00:00+00:00,22411.0,19720.0,1273.0,0.0,2691.0,1,2,14,817.86
2023-01-18 14:00:00+00:00,22512.0,19871.0,1487.0,0.0,2641.0,1,2,15,805.0
2023-01-18 15:00:00+00:00,21984.0,19645.0,1661.0,0.0,2339.0,1,2,16,830.0
2023-01-18 16:00:00+00:00,22201.0,19908.0,1505.0,0.0,2293.0,1,2,17,843.04
2023-01-18 17:00:00+00:00,22764.0,20720.0,1562.0,0.0,2044.0,1,2,18,880.0
2023-01-18 18:00:00+00:00,22655.0,20887.0,1678.0,0.0,1768.0,1,2,19,840.0
2023-01-18 19:00:00+00:00,22100.0,20782.0,1760.0,0.0,1318.0,1,2,20,840.0
2023-01-18 20:00:00+00:00,22073.0,19939.0,1547.0,0.0,2134.0,1,2,21,790.0
2023-01-18 21:00:00+00:00,21530.0,19011.0,1199.0,0.0,2520.0,1,2,22,680.0
2023-01-18 22:00:00+00:00,20095.0,18204.0,1029.0,0.0,1892.0,1,2,23,690.89
2023-01-18 23:00:00+00:00,18589.0,17753.0,970.0,0.0,836.0,1,2,24,601.01
2023-01-19 00:00:00+00:00,17795.0,17416.0,910.0,0.0,379.0,1,3,1,650.0
2023-01-19 01:00:00+00:00,16816.0,16114.0,1166.0,0.0,701.0,1,3,2,624.05
2023-01-19 02:00:00+00:00,16306.0,16010.0,1054.0,0.0,296.0,1,3,3,607.11
2023-01-19 03:00:00+00:00,16030.0,15800.0,907.0,0.0,231.0,1,3,4,605.0
2023-01-19 04:00:00+00:00,15979.0,15227.0,834.0,0.0,752.0,1,3,5,608.42
2023-01-19 05:00:00+00:00,16003.0,14791.0,806.0,0.0,1212.0,1,3,6,640.0
2023-01-19 06:00:00+00:00,17033.0,15189.0,791.0,0.0,1844.0,1,3,7,737.0
2023-01-19 07:00:00+00:00,19290.0,17548.0,752.0,0.0,1742.0,1,3,8,810.0
2023-01-19 08:00:00+00:00,20990.0,19555.0,771.0,0.0,1434.0,1,3,9,877.58
2023-01-19 09:00:00+00:00,21880.0,20158.0,1104.0,0.0,1722.0,1,3,10,818.0
2023-01-19 10:00:00+00:00,21988.0,20359.0,1513.0,0.0,1629.0,1,3,11,790.0
2023-01-19 11:00:00+00:00,21772.0,20145.0,1722.0,0.0,1627.0,1,3,12,800.0
2023-01-19 12:00:00+00:00,21956.0,20438.0,1799.0,0.0,1518.0,1,3,13,780.0
2023-01-19 13:00:00+00:00,22037.0,20369.0,1751.0,0.0,1668.0,1,3,14,875.0
2023-01-19 14:00:00+00:00,22100.0,20436.0,1750.0,0.0,1664.0,1,3,15,874.5
2023-01-19 15:00:00+00:00,21684.0,19946.0,1524.0,0.0,1738.0,1,3,16,851.2
2023-01-19 16:00:00+00:00,21988.0,20075.0,965.0,0.0,1913.0,1,3,17,894.3
2023-01-19 17:00:00+00:00,22504.0,20761.0,787.0,0.0,1743.0,1,3,18,925.0
2023-01-19 18:00:00+00:00,22924.0,21711.0,829.0,0.0,1214.0,1,3,19,923.0
2023-01-19 19:00:00+00:00,22580.0,21662.0,880.0,0.0,918.0,1,3,20,902.0
2023-01-19 20:00:00+00:00,22200.0,20920.0,955.0,0.0,1280.0,1,3,21,843.0
2023-01-19 21:00:00+00:00,21670.0,20000.0,1033.0,0.0,1670.0,1,3,22,719.0
2023-01-19 22:00:00+00:00,20282.0,19478.0,1060.0,0.0,805.0,1,3,23,712.8
2023-01-19 23:00:00+00:00,18751.0,17687.0,965.0,0.0,1065.0,1,3,24,689.2
2023-01-20 00:00:00+00:00,17628.0,16478.0,877.0,0.0,1150.0,1,4,1,743.96
2023-01-20 01:00:00+00:00,17060.0,16218.0,773.0,0.0,842.0,1,4,2,679.44
2023-01-20 02:00:00+00:00,16727.0,16210.0,638.0,0.0,517.0,1,4,3,665.0
2023-01-20 03:00:00+00:00,16409.0,16228.0,461.0,0.0,181.0,1,4,4,644.48
2023-01-20 04:00:00+00:00,16682.0,16344.0,404.0,0.0,338.0,1,4,5,665.0
2023-01-20 05:00:00+00:00,17015.0,16374.0,311.0,0.0,641.0,1,4,6,736.0
2023-01-20 06:00:00+00:00,17583.0,16465.0,266.0,0.0,1118.0,1,4,7,795.0
2023-01-20 07:00:00+00:00,19616.0,19229.0,235.0,0.0,388.0,1,4,8,950.32
2023-01-20 08:00:00+00:00,21493.0,21523.0,174.0,0.0,-30.0,1,4,9,975.0
2023-01-20 09:00:00+00:00,22254.0,22348.0,556.0,0.0,-94.0,1,4,10,974.0
2023-01-20 10:00:00+00:00,22298.0,22392.0,979.0,0.0,-94.0,1,4,11,950.8
2023-01-20 11:00:00+00:00,22147.0,22242.0,1156.0,0.0,-96.0,1,4,12,944.99
2023-01-20 12:00:00+00:00,22352.0,22381.0,1296.0,0.0,-30.0,1,4,13,945.25
2023-01-20 13:00:00+00:00,22468.0,21013.0,1291.0,0.0,1456.0,1,4,14,945.82
2023-01-20 14:00:00+00:00,22844.0,21124.0,1000.0,0.0,1720.0,1,4,15,945.82
2023-01-20 15:00:00+00:00,22618.0,20993.0,789.0,0.0,1625.0,1,4,16,945.25
2023-01-20 16:00:00+00:00,22551.0,21143.0,523.0,0.0,1408.0,1,4,17,947.1
2023-01-20 17:00:00+00:00,23046.0,22018.0,523.0,0.0,1028.0,1,4,18,948.0
2023-01-20 18:00:00+00:00,23240.0,23231.0,731.0,0.0,9.0,1,4,19,944.99
2023-01-20 19:00:00+00:00,22708.0,22798.0,836.0,0.0,-90.0,1,4,20,945.2
2023-01-20 20:00:00+00:00,22392.0,21800.0,1042.0,0.0,592.0,1,4,21,860.0
2023-01-20 21:00:00+00:00,21437.0,20585.0,1311.0,0.0,852.0,1,4,22,741.0
2023-01-20 22:00:00+00:00,20138.0,19802.0,1700.0,0.0,336.0,1,4,23,740.0
2023-01-20 23:00:00+00:00,18701.0,18670.0,2389.0,0.0,32.0,1,4,24,700.0
2023-01-21 00:00:00+00:00,17293.0,17376.0,2952.0,0.0,-83.0,1,5,1,610.0
2023-01-21 01:00:00+00:00,16583.0,16968.0,3589.0,0.0,-386.0,1,5,2,515.0
2023-01-21 02:00:00+00:00,16048.0,17257.0,3980.0,0.0,-1209.0,1,5,3,500.0
2023-01-21 03:00:00+00:00,15983.0,17085.0,4366.0,0.0,-1102.0,1,5,4,500.0
2023-01-21 04:00:00+00:00,15953.0,17224.0,4677.0,0.0,-1271.0,1,5,5,499.0
2023-01-21 05:00:00+00:00,16097.0,17756.0,5114.0,0.0,-1660.0,1,5,6,475.64
2023-01-21 06:00:00+00:00,16340.0,17901.0,5630.0,0.0,-1561.0,1,5,7,485.11
2023-01-21 07:00:00+00:00,17144.0,19383.0,5586.0,0.0,-2238.0,1,5,8,490.0
2023-01-21 08:00:00+00:00,17357.0,20115.0,5943.0,211.0,-2758.0,1,5,9,520.0
2023-01-21 09:00:00+00:00,18064.0,20201.0,6392.0,211.0,-2137.0,1,5,10,515.0
2023-01-21 10:00:00+00:00,19340.0,20643.0,6708.0,211.0,-1303.0,1,5,11,530.0
2023-01-21 11:00:00+00:00,19664.0,21137.0,7003.0,211.0,-1472.0,1,5,12,524.0
2023-01-21 12:00:00+00:00,19689.0,21463.0,7196.0,211.0,-1774.0,1,5,13,524.0
2023-01-21 13:00:00+00:00,20171.0,21857.0,7086.0,211.0,-1687.0,1,5,14,524.0
2023-01-21 14:00:00+00:00,20287.0,22052.0,6694.0,211.0,-1765.0,1,5,15,530.0
2023-01-21 15:00:00+00:00,19848.0,22028.0,6381.0,348.0,-2180.0,1,5,16,517.0
2023-01-21 16:00:00+00:00,19743.0,21794.0,6041.0,394.0,-2052.0,1,5,17,575.0
2023-01-21 17:00:00+00:00,19892.0,21576.0,5807.0,485.0,-1685.0,1,5,18,571.0
2023-01-21 18:00:00+00:00,19802.0,21249.0,5437.0,485.0,-1447.0,1,5,19,569.69
2023-01-21 19:00:00+00:00,20034.0,21360.0,5106.0,165.0,-1326.0,1,5,20,541.0
2023-01-21 20:00:00+00:00,19732.0,21113.0,4741.0,165.0,-1381.0,1,5,21,545.4
2023-01-21 21:00:00+00:00,19164.0,20339.0,4350.0,165.0,-1174.0,1,5,22,500.0
2023-01-21 22:00:00+00:00,17941.0,19663.0,4005.0,0.0,-1722.0,1,5,23,491.0
2023-01-21 23:00:00+00:00,16916.0,18883.0,3658.0,0.0,-1967.0,1,5,24,470.0
2023-01-22 00:00:00+00:00,15921.0,18368.0,3307.0,0.0,-2446.0,1,6,1,480.24
2023-01-22 01:00:00+00:00,15368.0,17001.0,2916.0,0.0,-1634.0,1,6,2,422.0
2023-01-22 02:00:00+00:00,14725.0,16785.0,2594.0,0.0,-2060.0,1,6,3,429.0
2023-01-22 03:00:00+00:00,14389.0,16313.0,2344.0,0.0,-1923.0,1,6,4,416.0
2023-01-22 04:00:00+00:00,14359.0,15676.0,2217.0,0.0,-1317.0,1,6,5,420.01
2023-01-22 05:00:00+00:00,14368.0,15746.0,1959.0,0.0,-1379.0,1,6,6,416.0
2023-01-22 06:00:00+00:00,14537.0,16397.0,1800.0,0.0,-1859.0,1,6,7,467.35
2023-01-22 07:00:00+00:00,14788.0,16834.0,1615.0,0.0,-2046.0,1,6,8,480.65
2023-01-22 08:00:00+00:00,14505.0,16519.0,1474.0,0.0,-2013.0,1,6,9,507.65
2023-01-22 09:00:00+00:00,15260.0,16724.0,1357.0,0.0,-1464.0,1,6,10,525.0
2023-01-22 10:00:00+00:00,16239.0,18066.0,1410.0,0.0,-1827.0,1,6,11,610.0
2023-01-22 11:00:00+00:00,17103.0,18055.0,1658.0,0.0,-952.0,1,6,12,615.0
2023-01-22 12:00:00+00:00,17342.0,18589.0,1768.0,0.0,-1247.0,1,6,13,670.0
2023-01-22 13:00:00+00:00,17629.0,17956.0,1747.0,0.0,-327.0,1,6,14,653.39
2023-01-22 14:00:00+00:00,17932.0,17858.0,1668.0,0.0,74.0,1,6,15,700.0
2023-01-22 15:00:00+00:00,17242.0,16952.0,1512.0,0.0,290.0,1,6,16,665.0
2023-01-22 16:00:00+00:00,16818.0,17110.0,1446.0,0.0,-292.0,1,6,17,720.0
2023-01-22 17:00:00+00:00,17487.0,17579.0,1496.0,0.0,-91.0,1,6,18,680.0
2023-01-22 18:00:00+00:00,18291.0,18381.0,1608.0,0.0,-90.0,1,6,19,762.83
2023-01-22 19:00:00+00:00,18181.0,18270.0,1633.0,0.0,-89.0,1,6,20,675.02
2023-01-22 20:00:00+00:00,18306.0,18396.0,1580.0,0.0,-90.0,1,6,21,700.0
2023-01-22 21:00:00+00:00,17860.0,17946.0,1293.0,0.0,-86.0,1,6,22,620.0
2023-01-22 22:00:00+00:00,17065.0,17162.0,1039.0,0.0,-98.0,1,6,23,617.78
2023-01-22 23:00:00+00:00,16465.0,16997.0,872.0,0.0,-532.0,1,6,24,540.0
2023-01-23 00:00:00+00:00,15564.0,16692.0,728.0,0.0,-1128.0,1,0,1,665.0
2023-01-23 01:00:00+00:00,14978.0,15522.0,794.0,0.0,-545.0,1,0,2,646.0
2023-01-23 02:00:00+00:00,14747.0,15403.0,657.0,0.0,-656.0,1,0,3,637.37
2023-01-23 03:00:00+00:00,14707.0,15791.0,446.0,0.0,-1084.0,1,0,4,640.0
2023-01-23 04:00:00+00:00,14727.0,15485.0,377.0,0.0,-758.0,1,0,5,652.0
2023-01-23 05:00:00+00:00,15272.0,16225.0,342.0,0.0,-953.0,1,0,6,702.0
2023-01-23 06:00:00+00:00,16282.0,16359.0,336.0,0.0,-77.0,1,0,7,818.0
2023-01-23 07:00:00+00:00,18711.0,18766.0,321.0,0.0,-55.0,1,0,8,985.0
2023-01-23 08:00:00+00:00,20487.0,20579.0,348.0,0.0,-91.0,1,0,9,1055.0
2023-01-23 09:00:00+00:00,21699.0,21793.0,509.0,0.0,-94.0,1,0,10,1064.0
2023-01-23 10:00:00+00:00,22617.0,22711.0,616.0,0.0,-93.0,1,0,11,1048.0
2023-01-23 11:00:00+00:00,22544.0,22639.0,719.0,0.0,-94.0,1,0,12,1003.73
2023-01-23 12:00:00+00:00,22624.0,22717.0,777.0,0.0,-93.0,1,0,13,975.24
2023-01-23 13:00:00+00:00,22791.0,22883.0,752.0,0.0,-93.0,1,0,14,966.83
2023-01-23 14:00:00+00:00,23060.0,23156.0,635.0,0.0,-96.0,1,0,15,959.58
2023-01-23 15:00:00+00:00,22601.0,22695.0,538.0,0.0,-94.0,1,0,16,960.86
2023-01-23 16:00:00+00:00,22449.0,22547.0,440.0,0.0,-98.0,1,0,17,1007.39
2023-01-23 17:00:00+00:00,22737.0,22837.0,452.0,0.0,-100.0,1,0,18,1043.0
2023-01-23 18:00:00+00:00,22901.0,22997.0,385.0,0.0,-96.0,1,0,19,990.0
2023-01-23 19:00:00+00:00,22536.0,22630.0,357.0,0.0,-95.0,1,0,20,965.0
2023-01-23 20:00:00+00:00,22457.0,22550.0,332.0,0.0,-94.0,1,0,21,950.0
2023-01-23 21:00:00+00:00,21901.0,21992.0,301.0,0.0,-90.0,1,0,22,890.0
2023-01-23 22:00:00+00:00,20502.0,20588.0,280.0,0.0,-86.0,1,0,23,818.0
2023-01-23 23:00:00+00:00,18795.0,18883.0,277.0,0.0,-88.0,1,0,24,725.0
2023-01-24 00:00:00+00:00,17591.0,17595.0,266.0,0.0,-4.0,1,1,1,784.65
2023-01-24 01:00:00+00:00,16940.0,16823.0,367.0,0.0,117.0,1,1,2,740.0
2023-01-24 02:00:00+00:00,16630.0,16973.0,350.0,0.0,-343.0,1,1,3,740.0
2023-01-24 03:00:00+00:00,16696.0,16803.0,315.0,0.0,-107.0,1,1,4,717.0
2023-01-24 04:00:00+00:00,16699.0,16782.0,294.0,0.0,-82.0,1,1,5,740.0
2023-01-24 05:00:00+00:00,16881.0,16927.0,289.0,0.0,-46.0,1,1,6,775.9
2023-01-24 06:00:00+00:00,17722.0,16865.0,280.0,0.0,857.0,1,1,7,850.0
2023-01-24 07:00:00+00:00,19706.0,19349.0,257.0,0.0,357.0,1,1,8,949.82
2023-01-24 08:00:00+00:00,21459.0,21551.0,200.0,0.0,-91.0,1,1,9,1010.9
2023-01-24 09:00:00+00:00,22259.0,22333.0,382.0,0.0,-75.0,1,1,10,1015.66
2023-01-24 10:00:00+00:00,22536.0,22601.0,678.0,0.0,-65.0,1,1,11,990.0
2023-01-24 11:00:00+00:00,22235.0,22299.0,980.0,0.0,-65.0,1,1,12,975.0
2023-01-24 12:00:00+00:00,22287.0,22289.0,1190.0,0.0,-2.0,1,1,13,964.29
2023-01-24 13:00:00+00:00,22681.0,22643.0,1052.0,0.0,38.0,1,1,14,964.12
2023-01-24 14:00:00+00:00,22740.0,22601.0,940.0,0.0,139.0,1,1,15,956.27
2023-01-24 15:00:00+00:00,22497.0,22590.0,705.0,0.0,-93.0,1,1,16,957.65
2023-01-24 16:00:00+00:00,22537.0,22547.0,350.0,0.0,-9.0,1,1,17,971.39
2023-01-24 17:00:00+00:00,22805.0,22905.0,194.0,0.0,-100.0,1,1,18,978.51
2023-01-24 18:00:00+00:00,22906.0,22978.0,187.0,0.0,-73.0,1,1,19,961.13
2023-01-24 19:00:00+00:00,22557.0,22644.0,210.0,0.0,-88.0,1,1,20,975.77
2023-01-24 20:00:00+00:00,22387.0,22394.0,228.0,0.0,-7.0,1,1,21,920.0
2023-01-24 21:00:00+00:00,21811.0,21898.0,278.0,0.0,-88.0,1,1,22,849.0
2023-01-24 22:00:00+00:00,20655.0,20741.0,345.0,0.0,-86.0,1,1,23,800.0
2023-01-24 23:00:00+00:00,19201.0,19164.0,381.0,0.0,37.0,1,1,24,735.0
2023-01-25 00:00:00+00:00,17877.0,18457.0,416.0,0.0,-580.0,1,2,1,756.0
2023-01-25 01:00:00+00:00,17223.0,16893.0,414.0,0.0,329.0,1,2,2,744.0
2023-01-25 02:00:00+00:00,16690.0,16563.0,437.0,0.0,126.0,1,2,3,744.0
2023-01-25 03:00:00+00:00,16640.0,16501.0,466.0,0.0,139.0,1,2,4,726.0
2023-01-25 04:00:00+00:00,16670.0,16347.0,530.0,0.0,323.0,1,2,5,726.0
2023-01-25 05:00:00+00:00,16835.0,16496.0,524.0,0.0,338.0,1,2,6,780.0
2023-01-25 06:00:00+00:00,17448.0,16715.0,520.0,0.0,734.0,1,2,7,835.0
2023-01-25 07:00:00+00:00,19618.0,19631.0,500.0,0.0,-12.0,1,2,8,944.0
2023-01-25 08:00:00+00:00,21338.0,21411.0,475.0,0.0,-73.0,1,2,9,973.45
2023-01-25 09:00:00+00:00,22342.0,22433.0,519.0,0.0,-91.0,1,2,10,974.2
2023-01-25 10:00:00+00:00,22782.0,22874.0,660.0,0.0,-92.0,1,2,11,964.47
2023-01-25 11:00:00+00:00,22684.0,22777.0,794.0,0.0,-94.0,1,2,12,944.0
2023-01-25 12:00:00+00:00,23046.0,23138.0,953.0,0.0,-93.0,1,2,13,924.0
2023-01-25 13:00:00+00:00,23066.0,23137.0,973.0,0.0,-71.0,1,2,14,930.0
