Time,Prognozowane zapotrzebowanie sieci,Przewidywana generacja JW i magazynów energii wiadcz¹cych us³ugi bilansuj¹ce w ramach RB (3) - (9),Prognozowana generacja JW i magazynów energii nie wiadcz¹cych us³ug bilansuj¹cych w ramach RB,Prognozowana sumaryczna generacja róde³ wiatrowych,Prognozowana sumaryczna generacja róde³ fotowoltaicznych,Planowane saldo wymiany miêdzysystemowej,Prognozowana wielkoæ niedyspozycyjnoci wynikaj¹ca z ograniczeñ sieciowych wystêpuj¹cych w sieci przesy³owej oraz sieci dystrybucyjnej w zakresie dostarczania energii elektrycznej,Prognozowana wielkoæ niedyspozycyjnoci wynikaj¹cych z warunków eksploatacyjnych JW wiadcz¹cych us³ugi bilansuj¹ce w ramach RB,da1_price,day_of_week,month,hour
2023-05-09 01:00:00+00:00,14390,8806,5509,2771,0,75,0,0.0,470.0,1,5,1
2023-05-09 02:00:00+00:00,14213,8808,5330,2589,0,75,0,0.0,470.0,1,5,2
2023-05-09 03:00:00+00:00,14184,8855,5253,2509,0,75,0,0.0,470.0,1,5,3
2023-05-09 04:00:00+00:00,14174,8953,5146,2365,0,75,0,0.0,480.0,1,5,4
2023-05-09 05:00:00+00:00,14236,9169,4992,2171,74,75,0,0.0,490.0,1,5,5
2023-05-09 06:00:00+00:00,16171,10213,5329,2179,819,629,0,0.0,527.38,1,5,6
2023-05-09 07:00:00+00:00,16881,11363,5926,1810,2982,-409,212,0.0,529.77,1,5,7
2023-05-09 08:00:00+00:00,16526,11082,6372,1340,5315,-928,212,0.0,500.0,1,5,8
2023-05-09 09:00:00+00:00,15187,7466,9091,3158,7415,-1371,212,0.0,423.31,1,5,9
2023-05-09 10:00:00+00:00,14187,4778,11304,4819,8723,-1895,212,0.0,348.0,1,5,10
2023-05-09 11:00:00+00:00,14316,6141,10970,4406,9004,-2795,212,0.0,300.0,1,5,11
2023-05-09 12:00:00+00:00,14941,6549,10824,4305,8918,-2432,212,0.0,291.05,1,5,12
2023-05-09 13:00:00+00:00,14497,6115,10790,4421,8605,-2409,212,0.0,270.0,1,5,13
2023-05-09 14:00:00+00:00,14601,6309,10526,4492,7912,-2235,212,0.0,280.0,1,5,14
2023-05-09 15:00:00+00:00,14948,6389,10038,4342,7041,-1479,0,0.0,331.2,1,5,15
2023-05-09 16:00:00+00:00,15148,6803,9345,4227,5625,-999,0,0.0,375.0,1,5,16
2023-05-09 17:00:00+00:00,15850,8102,8549,4269,3645,-801,0,0.0,455.0,1,5,17
2023-05-09 18:00:00+00:00,17480,9631,7980,4603,1478,-132,0,0.0,530.0,1,5,18
2023-05-09 19:00:00+00:00,18512,11277,7401,4494,238,-166,0,0.0,550.0,1,5,19
2023-05-09 20:00:00+00:00,19471,12494,6793,3992,4,185,0,0.0,560.0,1,5,20
2023-05-09 21:00:00+00:00,18711,11287,7169,4398,0,255,0,0.0,529.79,1,5,21
2023-05-09 22:00:00+00:00,17031,9059,7971,5276,0,0,0,0.0,492.03,1,5,22
2023-05-09 23:00:00+00:00,15803,7487,8365,5672,0,-49,0,0.0,433.93,1,5,23
2023-05-10 00:00:00+00:00,14771,7251,8473,5985,0,-953,0,0.0,420.0,2,5,0
2023-05-10 01:00:00+00:00,14264,7014,8474,6002,0,-1223,0,0.0,389.92,2,5,1
2023-05-10 02:00:00+00:00,13821,6498,8337,5864,0,-1013,0,0.0,375.0,2,5,2
2023-05-10 03:00:00+00:00,13786,6293,8152,5704,0,-658,0,0.0,372.93,2,5,3
2023-05-10 04:00:00+00:00,14108,6957,8028,5550,0,-877,0,0.0,380.0,2,5,4
2023-05-10 05:00:00+00:00,14680,7177,8096,5571,74,-593,0,0.0,414.96,2,5,5
2023-05-10 06:00:00+00:00,16027,8081,8254,5411,782,-308,0,0.0,450.0,2,5,6
2023-05-10 07:00:00+00:00,16938,10131,6998,3255,2911,-192,0,0.0,451.11,2,5,7
2023-05-10 08:00:00+00:00,16436,9131,7509,2800,5184,-204,0,0.0,430.0,2,5,8
2023-05-10 09:00:00+00:00,15179,8196,9645,4306,6751,-2662,0,0.0,435.0,2,5,9
2023-05-10 10:00:00+00:00,14252,5904,11359,5761,7500,-3012,0,0.0,391.0,2,5,10
2023-05-10 11:00:00+00:00,14599,5327,11662,5850,8034,-2391,0,0.0,315.0,2,5,11
2023-05-10 12:00:00+00:00,14895,5896,11473,5717,7892,-2474,0,0.0,315.0,2,5,12
2023-05-10 13:00:00+00:00,14819,6956,11050,5546,7282,-3187,0,0.0,315.0,2,5,13
2023-05-10 14:00:00+00:00,14950,6963,10512,5368,6416,-2525,0,0.0,324.15,2,5,14
2023-05-10 15:00:00+00:00,14774,6740,10242,5212,6077,-2208,0,0.0,351.11,2,5,15
2023-05-10 16:00:00+00:00,14722,6782,9378,4889,4773,-1439,0,0.0,408.07,2,5,16
2023-05-10 17:00:00+00:00,15705,8727,8307,4518,3087,-1328,0,0.0,474.0,2,5,17
2023-05-10 18:00:00+00:00,17328,10305,7294,4208,1332,-271,0,0.0,546.07,2,5,18
2023-05-10 19:00:00+00:00,18351,11431,6495,3797,263,425,0,0.0,560.37,2,5,19
2023-05-10 20:00:00+00:00,19441,12713,6128,3548,5,601,0,0.0,560.37,2,5,20
2023-05-10 21:00:00+00:00,18777,11210,7118,4532,0,449,0,0.0,552.79,2,5,21
2023-05-10 22:00:00+00:00,16947,9449,8027,5545,0,-528,0,0.0,544.0,2,5,22
2023-05-10 23:00:00+00:00,15747,7993,8145,5709,0,-391,0,0.0,475.0,2,5,23
2023-05-11 00:00:00+00:00,14749,8814,7699,5330,0,-1765,0,0.0,433.98,3,5,0
2023-05-11 01:00:00+00:00,14351,8573,7217,4848,0,-1439,0,0.0,429.05,3,5,1
2023-05-11 02:00:00+00:00,14100,8408,6936,4553,0,-1244,0,0.0,426.0,3,5,2
2023-05-11 03:00:00+00:00,13961,8418,6745,4352,0,-1202,0,0.0,427.0,3,5,3
2023-05-11 04:00:00+00:00,13998,8357,6784,4395,0,-1143,0,0.0,430.0,3,5,4
2023-05-11 05:00:00+00:00,14371,9243,6548,4096,88,-1420,0,0.0,450.0,3,5,5
2023-05-11 06:00:00+00:00,15989,9814,6444,3625,854,-269,0,0.0,500.0,3,5,6
2023-05-11 07:00:00+00:00,16726,11491,5379,1694,2852,-144,0,0.0,500.0,3,5,7
2023-05-11 08:00:00+00:00,16330,10879,5728,1089,5140,-277,0,0.0,470.0,3,5,8
2023-05-11 09:00:00+00:00,14719,10160,7166,1746,6990,-2607,0,0.0,427.0,3,5,9
2023-05-11 10:00:00+00:00,14032,7619,8929,3220,7766,-2515,0,0.0,333.01,3,5,10
2023-05-11 11:00:00+00:00,14311,7170,9825,3859,8347,-2685,0,0.0,306.3,3,5,11
2023-05-11 12:00:00+00:00,14187,8389,8643,2656,8307,-2845,0,0.0,300.0,3,5,12
2023-05-11 13:00:00+00:00,14632,10028,7840,2075,7767,-3236,0,0.0,320.0,3,5,13
2023-05-11 14:00:00+00:00,14797,9921,7473,2050,7039,-2597,43,0.0,350.0,3,5,14
2023-05-11 15:00:00+00:00,15151,9657,7060,1941,6259,-1566,0,0.0,370.0,3,5,15
2023-05-11 16:00:00+00:00,15573,9931,6445,1886,4855,-803,0,0.0,440.0,3,5,16
2023-05-11 17:00:00+00:00,16441,10464,5901,1942,3364,76,0,0.0,536.76,3,5,17
2023-05-11 18:00:00+00:00,17564,12012,5388,2123,1430,164,0,0.0,561.33,3,5,18
2023-05-11 19:00:00+00:00,18517,12765,5182,2406,278,570,0,0.0,563.56,3,5,19
2023-05-11 20:00:00+00:00,19233,13673,5554,2905,7,6,0,0.0,575.5,3,5,20
2023-05-11 21:00:00+00:00,18408,11771,6220,3575,0,416,0,0.0,560.0,3,5,21
2023-05-11 22:00:00+00:00,17066,10064,7091,4588,0,-89,0,0.0,520.0,3,5,22
2023-05-11 23:00:00+00:00,15464,8530,7491,4986,0,-557,0,0.0,450.01,3,5,23
2023-05-12 00:00:00+00:00,14550,7507,7304,4966,0,-261,0,0.0,443.0,4,5,0
2023-05-12 01:00:00+00:00,14031,6820,7137,4808,0,75,0,0.0,430.0,4,5,1
2023-05-12 02:00:00+00:00,13793,6797,6921,4589,0,75,0,0.0,427.0,4,5,2
2023-05-12 03:00:00+00:00,13807,6971,6761,4427,0,75,0,0.0,427.0,4,5,3
2023-05-12 04:00:00+00:00,13754,7437,6269,3936,0,48,0,0.0,429.79,4,5,4
2023-05-12 05:00:00+00:00,14080,8037,6256,3862,79,-213,0,0.0,432.0,4,5,5
2023-05-12 06:00:00+00:00,16105,9662,6519,3814,841,-76,0,0.0,483.0,4,5,6
2023-05-12 07:00:00+00:00,16451,11235,5490,1800,2986,-274,0,0.0,510.0,4,5,7
2023-05-12 08:00:00+00:00,16035,10922,5461,902,5036,-349,0,0.0,483.0,4,5,8
2023-05-12 09:00:00+00:00,15120,10614,7083,1810,6666,-2577,0,0.0,451.0,4,5,9
2023-05-12 10:00:00+00:00,13923,6818,9383,3729,7805,-2278,0,0.0,387.0,4,5,10
2023-05-12 11:00:00+00:00,14060,6718,10002,4129,8305,-2659,0,0.0,346.41,4,5,11
2023-05-12 12:00:00+00:00,14148,7156,9379,3569,8137,-2387,0,0.0,327.0,4,5,12
2023-05-12 13:00:00+00:00,14209,7383,8890,3316,7734,-2064,0,0.0,316.0,4,5,13
2023-05-12 14:00:00+00:00,14469,7640,8640,3450,6920,-1811,0,0.0,314.32,4,5,14
2023-05-12 15:00:00+00:00,15187,8254,8065,3420,5538,-1131,0,0.0,332.88,4,5,15
2023-05-12 16:00:00+00:00,15488,8186,7675,3380,4676,-374,0,0.0,373.61,4,5,16
2023-05-12 17:00:00+00:00,16339,8637,7209,3500,3208,493,0,0.0,430.49,4,5,17
2023-05-12 18:00:00+00:00,17355,9988,6342,3272,1575,1025,0,0.0,500.0,4,5,18
2023-05-12 19:00:00+00:00,18086,11712,5593,2971,479,780,0,0.0,559.22,4,5,19
2023-05-12 20:00:00+00:00,19025,13115,4765,2340,58,1145,0,0.0,567.06,4,5,20
2023-05-12 21:00:00+00:00,18337,11621,5164,2766,0,1552,0,0.0,550.0,4,5,21
2023-05-12 22:00:00+00:00,16621,9770,5538,3251,0,1313,0,0.0,495.0,4,5,22
2023-05-12 23:00:00+00:00,15413,8355,5629,3313,0,1429,0,0.0,440.0,4,5,23
2023-05-13 00:00:00+00:00,14490,8746,5080,2889,0,664,0,0.0,490.0,5,5,0
2023-05-13 01:00:00+00:00,13680,8575,4941,2746,0,164,0,0.0,470.0,5,5,1
2023-05-13 02:00:00+00:00,13377,8212,4665,2470,0,500,0,0.0,460.0,5,5,2
2023-05-13 03:00:00+00:00,13367,8364,4503,2307,0,500,0,0.0,460.0,5,5,3
2023-05-13 04:00:00+00:00,13230,8229,4500,2304,0,500,0,0.0,460.0,5,5,4
2023-05-13 05:00:00+00:00,12711,7750,4671,2430,101,290,0,0.0,440.0,5,5,5
2023-05-13 06:00:00+00:00,13013,7445,4994,2320,979,575,0,0.0,463.0,5,5,6
2023-05-13 07:00:00+00:00,13131,7476,5100,1518,3010,555,0,0.0,460.0,5,5,7
2023-05-13 08:00:00+00:00,13396,8181,4715,248,5054,500,0,0.0,440.27,5,5,8
2023-05-13 09:00:00+00:00,12757,6673,5984,743,6910,100,0,0.0,416.28,5,5,9
2023-05-13 10:00:00+00:00,12345,5660,7070,1636,7536,-386,0,0.0,329.13,5,5,10
2023-05-13 11:00:00+00:00,12678,4628,8224,2539,8205,-174,0,0.0,271.22,5,5,11
2023-05-13 12:00:00+00:00,13082,5314,8181,2806,7500,-413,0,0.0,250.0,5,5,12
2023-05-13 13:00:00+00:00,13817,6564,7388,2526,6336,-134,0,0.0,250.0,5,5,13
2023-05-13 14:00:00+00:00,14047,7296,6766,2398,5223,-16,0,0.0,260.0,5,5,14
2023-05-13 15:00:00+00:00,13641,7214,6427,2229,4697,0,0,0.0,340.0,5,5,15
2023-05-13 16:00:00+00:00,13931,7992,5740,1996,3596,199,0,0.0,419.0,5,5,16
2023-05-13 17:00:00+00:00,14183,8368,5120,1804,2425,695,0,0.0,510.0,5,5,17
2023-05-13 18:00:00+00:00,14925,9061,4374,1623,1115,1490,0,0.0,540.65,5,5,18
2023-05-13 19:00:00+00:00,15568,10342,3528,1068,266,1697,0,0.0,551.22,5,5,19
2023-05-13 20:00:00+00:00,16199,11173,3393,1061,10,1634,0,0.0,562.47,5,5,20
2023-05-13 21:00:00+00:00,16183,11168,3165,852,0,1850,0,0.0,551.22,5,5,21
2023-05-13 22:00:00+00:00,14994,9911,3538,1275,0,1544,0,0.0,537.81,5,5,22
2023-05-13 23:00:00+00:00,13757,8937,3843,1557,0,977,0,0.0,500.0,5,5,23
2023-05-14 00:00:00+00:00,12557,7918,3664,1417,0,975,0,0.0,475.0,6,5,0
2023-05-14 01:00:00+00:00,11988,7689,3698,1439,0,601,0,0.0,455.0,6,5,1
2023-05-14 02:00:00+00:00,11827,7927,3645,1387,0,255,0,0.0,460.0,6,5,2
2023-05-14 03:00:00+00:00,11664,7851,3706,1398,0,107,0,0.0,460.0,6,5,3
2023-05-14 04:00:00+00:00,11434,7724,3709,1391,0,0,0,0.0,435.0,6,5,4
2023-05-14 05:00:00+00:00,11102,7265,3683,1322,94,155,0,0.0,434.16,6,5,5
2023-05-14 06:00:00+00:00,10873,6901,3844,1226,808,127,0,0.0,430.0,6,5,6
2023-05-14 07:00:00+00:00,10761,6346,4415,895,2803,0,0,0.0,390.34,6,5,7
2023-05-14 08:00:00+00:00,10647,6001,4645,206,5015,0,0,0.0,350.0,6,5,8
2023-05-14 09:00:00+00:00,10248,5920,5505,257,6945,-1177,0,0.0,244.22,6,5,9
2023-05-14 10:00:00+00:00,10267,5188,6457,798,7965,-1378,0,0.0,114.0,6,5,10
2023-05-14 11:00:00+00:00,10599,5407,7049,1430,8003,-1857,0,0.0,70.01,6,5,11
2023-05-14 12:00:00+00:00,11055,4700,7323,2022,7356,-967,0,0.0,70.0,6,5,12
2023-05-14 13:00:00+00:00,11525,4881,7381,2461,6502,-737,0,0.0,70.0,6,5,13
2023-05-14 14:00:00+00:00,11764,5757,7007,2613,5341,-1000,0,0.0,70.01,6,5,14
2023-05-14 15:00:00+00:00,11779,5877,6402,2453,4173,-500,0,0.0,140.29,6,5,15
2023-05-14 16:00:00+00:00,11830,6510,5319,1843,3418,0,0,0.0,263.0,6,5,16
2023-05-14 17:00:00+00:00,12543,8173,4366,1354,2152,4,0,0.0,410.0,6,5,17
2023-05-14 18:00:00+00:00,13377,8723,3986,1453,987,669,0,0.0,499.7,6,5,18
2023-05-14 19:00:00+00:00,14820,10561,3485,1109,264,774,0,0.0,545.4,6,5,19
2023-05-14 20:00:00+00:00,15546,11119,3431,1174,8,997,0,0.0,570.0,6,5,20
2023-05-14 21:00:00+00:00,15447,11173,3898,1653,0,376,0,0.0,544.19,6,5,21
2023-05-14 22:00:00+00:00,14451,10586,4007,1856,0,-143,0,0.0,535.0,6,5,22
2023-05-14 23:00:00+00:00,13342,10023,3882,1738,0,-564,0,0.0,500.0,6,5,23
2023-05-15 00:00:00+00:00,12839,9385,3833,1771,0,-379,0,0.0,480.0,0,5,0
2023-05-15 01:00:00+00:00,13168,9025,3743,1699,0,400,0,0.0,475.0,0,5,1
2023-05-15 02:00:00+00:00,12814,8762,3652,1602,0,400,0,0.0,475.0,0,5,2
2023-05-15 03:00:00+00:00,12916,8942,3575,1557,0,398,0,0.0,468.0,0,5,3
2023-05-15 04:00:00+00:00,13185,9039,3767,1737,0,380,0,0.0,481.0,0,5,4
2023-05-15 05:00:00+00:00,13746,9933,3794,1734,47,20,0,0.0,490.0,0,5,5
2023-05-15 06:00:00+00:00,15960,11878,3956,1781,288,126,0,0.0,572.0,0,5,6
2023-05-15 07:00:00+00:00,17922,13102,4164,1714,664,657,34,0.0,675.0,0,5,7
2023-05-15 08:00:00+00:00,18478,12924,4032,1418,1136,1523,34,0.0,660.0,0,5,8
2023-05-15 09:00:00+00:00,18358,12116,4411,1606,1572,1831,34,0.0,583.8,0,5,9
2023-05-15 10:00:00+00:00,18093,11569,4484,1653,1819,2041,34,0.0,570.46,0,5,10
2023-05-15 11:00:00+00:00,18361,11393,4859,1905,2118,2109,34,0.0,560.06,0,5,11
2023-05-15 12:00:00+00:00,18583,10651,5269,2219,2300,2663,34,0.0,551.02,0,5,12
2023-05-15 13:00:00+00:00,18668,10613,5508,2541,2069,2547,34,0.0,551.02,0,5,13
2023-05-15 14:00:00+00:00,18203,10142,5711,2683,2192,2350,34,0.0,551.02,0,5,14
2023-05-15 15:00:00+00:00,17951,10255,6037,3007,2089,1658,0,0.0,567.25,0,5,15
2023-05-15 16:00:00+00:00,18001,10425,5890,2989,1781,1686,0,0.0,570.46,0,5,16
2023-05-15 17:00:00+00:00,18178,10940,5530,2772,1320,1708,0,0.0,570.46,0,5,17
2023-05-15 18:00:00+00:00,18412,11666,5040,2549,661,1707,0,0.0,577.86,0,5,18
2023-05-15 19:00:00+00:00,18837,12627,4708,2322,196,1502,0,0.0,639.0,0,5,19
2023-05-15 20:00:00+00:00,19317,12949,4685,2349,7,1683,0,0.0,739.0,0,5,20
2023-05-15 21:00:00+00:00,18506,11696,4786,2456,0,2024,0,0.0,630.22,0,5,21
2023-05-15 22:00:00+00:00,17042,9913,4994,2792,0,2135,0,0.0,570.46,0,5,22
2023-05-15 23:00:00+00:00,15600,8041,5218,3096,0,2341,0,0.0,518.11,0,5,23
2023-05-16 00:00:00+00:00,14486,8541,5194,3153,0,750,0,0.0,550.0,1,5,0
2023-05-16 01:00:00+00:00,13908,8411,5396,3379,0,100,0,0.0,532.0,1,5,1
2023-05-16 02:00:00+00:00,13946,8062,5584,3572,0,300,0,0.0,525.36,1,5,2
2023-05-16 03:00:00+00:00,13989,7871,5817,3794,0,301,0,0.0,520.0,1,5,3
2023-05-16 04:00:00+00:00,14037,8069,5899,3875,0,70,0,0.0,525.36,1,5,4
2023-05-16 05:00:00+00:00,14205,8269,5813,3751,94,122,0,0.0,530.0,1,5,5
2023-05-16 06:00:00+00:00,15905,8809,6238,3822,760,858,0,0.0,558.26,1,5,6
2023-05-16 07:00:00+00:00,17006,9820,6715,3453,2397,471,0,0.0,558.26,1,5,7
2023-05-16 08:00:00+00:00,16538,9277,7028,3107,4068,233,0,0.0,553.24,1,5,8
2023-05-16 09:00:00+00:00,16310,9335,7058,2882,4819,-83,0,0.0,525.0,1,5,9
2023-05-16 10:00:00+00:00,16009,8506,7369,3058,5328,134,0,0.0,420.0,1,5,10
2023-05-16 11:00:00+00:00,15920,8251,7548,3136,5517,121,0,0.0,441.11,1,5,11
2023-05-16 12:00:00+00:00,16282,8841,7430,3113,5295,10,0,0.0,434.19,1,5,12
2023-05-16 13:00:00+00:00,16648,9424,7029,3049,4503,194,0,0.0,470.0,1,5,13
2023-05-16 14:00:00+00:00,16844,10026,6618,2838,3841,200,0,0.0,525.36,1,5,14
2023-05-16 15:00:00+00:00,17570,11965,5605,2294,2762,0,0,0.0,558.26,1,5,15
2023-05-16 16:00:00+00:00,17645,11543,5043,2024,2037,1059,0,0.0,558.46,1,5,16
2023-05-16 17:00:00+00:00,17897,11438,4886,2059,1410,1574,0,0.0,573.67,1,5,17
2023-05-16 18:00:00+00:00,18280,12421,4172,1618,723,1686,0,0.0,639.0,1,5,18
2023-05-16 19:00:00+00:00,18753,12947,3741,1317,192,2065,0,0.0,742.47,1,5,19
2023-05-16 20:00:00+00:00,19659,14010,3615,1282,9,2034,0,0.0,752.47,1,5,20
2023-05-16 21:00:00+00:00,18801,12820,3738,1429,0,2242,0,0.0,720.0,1,5,21
2023-05-16 22:00:00+00:00,17252,11507,3684,1529,0,2061,0,0.0,575.0,1,5,22
2023-05-16 23:00:00+00:00,15914,10201,3637,1509,0,2076,0,0.0,532.0,1,5,23
2023-05-17 00:00:00+00:00,14399,9460,4372,2260,0,567,0,0.0,520.0,2,5,0
2023-05-17 01:00:00+00:00,14068,9310,4635,2520,0,123,0,0.0,500.0,2,5,1
2023-05-17 02:00:00+00:00,14050,9153,4774,2660,0,123,0,0.0,500.0,2,5,2
2023-05-17 03:00:00+00:00,13880,8786,4971,2854,0,123,0,0.0,500.0,2,5,3
2023-05-17 04:00:00+00:00,13999,9130,4846,2729,0,23,0,0.0,500.0,2,5,4
2023-05-17 05:00:00+00:00,14494,9284,4567,2432,54,642,0,0.0,514.04,2,5,5
2023-05-17 06:00:00+00:00,16419,10470,4652,2312,441,1298,0,0.0,553.51,2,5,6
2023-05-17 07:00:00+00:00,17746,12207,4890,2063,1294,649,0,0.0,556.62,2,5,7
2023-05-17 08:00:00+00:00,17862,10507,6191,2882,2191,1164,0,0.0,553.61,2,5,8
2023-05-17 09:00:00+00:00,17723,10047,6718,3234,2644,958,0,0.0,553.57,2,5,9
2023-05-17 10:00:00+00:00,17519,9679,6971,3303,3110,868,0,0.0,553.57,2,5,10
2023-05-17 11:00:00+00:00,17813,10599,6933,3173,3433,281,0,0.0,553.57,2,5,11
2023-05-17 12:00:00+00:00,17670,10239,7208,3376,3594,223,0,0.0,553.41,2,5,12
2023-05-17 13:00:00+00:00,17797,10295,7279,3513,3430,223,0,0.0,553.41,2,5,13
2023-05-17 14:00:00+00:00,17748,10256,7266,3671,3031,225,0,0.0,550.0,2,5,14
2023-05-17 15:00:00+00:00,17331,10013,7296,3840,2662,23,0,0.0,553.41,2,5,15
2023-05-17 16:00:00+00:00,17766,10641,6931,3725,2080,194,0,0.0,553.51,2,5,16
2023-05-17 17:00:00+00:00,18214,11195,6394,3487,1310,624,0,0.0,553.57,2,5,17
2023-05-17 18:00:00+00:00,18524,11402,5874,3174,652,1248,0,0.0,561.0,2,5,18
2023-05-17 19:00:00+00:00,18697,11864,5331,2819,169,1503,0,0.0,652.0,2,5,19
2023-05-17 20:00:00+00:00,19170,12765,4750,2292,11,1655,0,0.0,739.05,2,5,20
2023-05-17 21:00:00+00:00,18684,12969,4068,1653,0,1647,0,0.0,690.0,2,5,21
2023-05-17 22:00:00+00:00,17063,11931,3675,1424,0,1457,0,0.0,559.41,2,5,22
2023-05-17 23:00:00+00:00,15560,10361,3875,1606,0,1323,0,0.0,550.0,2,5,23
2023-05-18 00:00:00+00:00,14601,10143,4016,1817,0,442,0,0.0,530.0,3,5,0
2023-05-18 01:00:00+00:00,14344,10265,3956,1754,0,123,0,0.0,520.0,3,5,1
2023-05-18 02:00:00+00:00,13920,9974,3824,1623,0,122,0,0.0,520.0,3,5,2
2023-05-18 03:00:00+00:00,13898,10069,3686,1487,0,144,0,0.0,520.0,3,5,3
2023-05-18 04:00:00+00:00,13873,9934,3627,1427,1,311,0,0.0,530.0,3,5,4
2023-05-18 05:00:00+00:00,14351,10054,3554,1311,96,743,0,0.0,540.0,3,5,5
2023-05-18 06:00:00+00:00,16161,11098,3505,1020,627,1557,0,0.0,572.23,3,5,6
2023-05-18 07:00:00+00:00,17304,11780,3878,671,1828,1646,0,0.0,610.0,3,5,7
2023-05-18 08:00:00+00:00,17281,11232,4434,562,3367,1615,0,0.0,580.89,3,5,8
2023-05-18 09:00:00+00:00,16217,10217,5195,623,5014,805,0,0.0,569.32,3,5,9
2023-05-18 10:00:00+00:00,15722,9388,5296,592,5503,1037,0,0.0,569.22,3,5,10
2023-05-18 11:00:00+00:00,15612,9593,5405,489,6003,615,0,0.0,569.32,3,5,11
2023-05-18 12:00:00+00:00,15900,10138,5341,530,5797,422,0,0.0,569.22,3,5,12
2023-05-18 13:00:00+00:00,15993,10278,5295,670,5414,420,0,0.0,569.22,3,5,13
2023-05-18 14:00:00+00:00,15774,9932,5322,971,4832,520,0,0.0,569.32,3,5,14
2023-05-18 15:00:00+00:00,16093,10338,5302,1203,4162,452,0,0.0,572.22,3,5,15
2023-05-18 16:00:00+00:00,16675,10541,4957,1338,3044,1177,0,0.0,569.63,3,5,16
2023-05-18 17:00:00+00:00,17362,11558,4350,1182,1919,1455,0,0.0,578.69,3,5,17
2023-05-18 18:00:00+00:00,17898,12065,4080,1267,991,1754,0,0.0,592.0,3,5,18
2023-05-18 19:00:00+00:00,18522,12516,3853,1345,282,2153,0,0.0,660.0,3,5,19
2023-05-18 20:00:00+00:00,18901,12021,3747,1363,16,3133,0,0.0,705.22,3,5,20
2023-05-18 21:00:00+00:00,18704,11508,3985,1611,0,3212,0,0.0,630.0,3,5,21
2023-05-18 22:00:00+00:00,17175,10269,4112,1931,0,2795,0,0.0,569.22,3,5,22
2023-05-18 23:00:00+00:00,15805,9456,4209,2075,0,2140,0,0.0,519.0,3,5,23
2023-05-19 00:00:00+00:00,14793,9750,4199,2068,0,844,0,0.0,550.0,4,5,0
2023-05-19 01:00:00+00:00,14135,9659,4111,1950,0,364,0,0.0,555.63,4,5,1
2023-05-19 02:00:00+00:00,13764,9103,4042,1889,0,619,0,0.0,555.63,4,5,2
2023-05-19 03:00:00+00:00,13733,8954,4160,2011,0,619,0,0.0,558.57,4,5,3
2023-05-19 04:00:00+00:00,14033,9525,3984,1839,0,524,0,0.0,558.57,4,5,4
2023-05-19 05:00:00+00:00,14534,9631,3628,1447,76,1275,0,0.0,558.57,4,5,5
2023-05-19 06:00:00+00:00,16571,11022,3597,1147,470,1952,0,0.0,620.0,4,5,6
2023-05-19 07:00:00+00:00,17835,11763,3397,469,1400,2675,0,0.0,698.88,4,5,7
2023-05-19 08:00:00+00:00,18348,12373,3547,274,2152,2428,0,0.0,680.0,4,5,8
2023-05-19 09:00:00+00:00,18007,12437,3818,247,3033,1751,0,0.0,610.0,4,5,9
2023-05-19 10:00:00+00:00,17591,12073,4160,513,3372,1358,0,0.0,563.87,4,5,10
2023-05-19 11:00:00+00:00,17761,12359,4523,818,3554,880,0,0.0,610.0,4,5,11
2023-05-19 12:00:00+00:00,17864,12129,4818,1110,3572,917,0,0.0,602.69,4,5,12
2023-05-19 13:00:00+00:00,17960,12083,4921,1286,3419,956,0,0.0,590.0,4,5,13
2023-05-19 14:00:00+00:00,17756,11782,5063,1510,3201,911,0,0.0,580.0,4,5,14
2023-05-19 15:00:00+00:00,17811,11227,5067,1612,2902,1517,0,0.0,563.0,4,5,15
2023-05-19 16:00:00+00:00,18259,11761,4610,1486,2155,1888,0,0.0,563.0,4,5,16
2023-05-19 17:00:00+00:00,18469,11746,4104,1298,1361,2620,0,0.0,564.0,4,5,17
2023-05-19 18:00:00+00:00,18710,12273,3762,1204,747,2676,0,0.0,620.0,4,5,18
2023-05-19 19:00:00+00:00,18699,12174,3610,1226,234,2914,0,0.0,688.89,4,5,19
2023-05-19 20:00:00+00:00,18832,12371,3558,1288,10,2904,0,0.0,740.0,4,5,20
2023-05-19 21:00:00+00:00,18095,11859,3364,1107,0,2871,0,0.0,650.0,4,5,21
2023-05-19 22:00:00+00:00,16663,11105,3129,1076,0,2430,0,0.0,578.89,4,5,22
2023-05-19 23:00:00+00:00,15079,9708,3284,1238,0,2087,0,0.0,558.57,4,5,23
2023-05-20 00:00:00+00:00,14127,9506,3077,1130,0,1544,0,0.0,530.0,5,5,0
2023-05-20 01:00:00+00:00,13861,9369,3030,1147,0,1462,0,0.0,500.0,5,5,1
2023-05-20 02:00:00+00:00,13525,8855,3015,1143,0,1656,0,0.0,498.89,5,5,2
2023-05-20 03:00:00+00:00,13330,8632,2978,1107,0,1720,0,0.0,498.89,5,5,3
2023-05-20 04:00:00+00:00,12971,8258,3063,1136,1,1650,0,0.0,490.0,5,5,4
2023-05-20 05:00:00+00:00,12656,7986,3084,1095,124,1585,0,0.0,480.0,5,5,5
2023-05-20 06:00:00+00:00,13141,8551,3130,878,747,1460,0,0.0,502.1,5,5,6
2023-05-20 07:00:00+00:00,13918,9307,3321,523,1953,1290,0,0.0,520.0,5,5,7
